public_identifier;num_groups;profile_pic_url;name;url
aaron-ye--;11;01-04-07-200-200-00-1631-3632-6171-09-1637-1936-00-50-04-04-05-07-09;SALES - the Secret Art of Selling;https://www.linkedin.com/groups/3307178
aaron-ye--;12;01-04-07-05-200-200-00-1631-3690-1163-00-1637-1936-00-05-04-04-09-08;Risk, Regulation & Reporting;https://www.linkedin.com/groups/1457807
aaron-ye--;13;01-5607-92-92-00-1631-0095-1645-06-1637-1936-00-02-03-02-09-02-02-01-00;Harvard Business Review Discussion Group;https://www.linkedin.com/groups/3044917
aaron-ye--;14;01-5607-01-06-200-200-00-1631-4371-4812-04-1637-1936-00-05-047-08;Transformational Leadership: Front Runners in Organizations;https://www.linkedin.com/groups/3817185
aaron-zhang-4a117971;1;01-5607-92-92-00-1631-0065-2751-07-1637-6364-00-09-955-03-07-00;NBS Alumni Network;https://www.linkedin.com/groups/13917371
aastha-goyal-28239339;1;01-04-01-75-07-01;AUD Alumni Association (AUDAA);https://www.linkedin.com/groups/3151800
aastha-goyal-28239339;2;01-04-07-200-200-00-1631-0062-3839-01-1638-1440-00-02-07-04-05-03;Banking Careers;https://www.linkedin.com/groups/1843082
abd-rahman-suhaimi-b2106ba;1;01-5107-07-200-200-00-1631-4216-7482-00-1637-2440-00-01-05-03-46-03-03-04;Top Jobs in Asia;https://www.linkedin.com/groups/5038472
abd-rahman-suhaimi-b2106ba;2;01-04-07-04-200-200-00-1631-3668-0895-01-1637-2440-00-00-03-07-00-07-04-03-09;SingTech;https://www.linkedin.com/groups/3558291
abd-rahman-suhaimi-b2106ba;3;01-5607-00-84-200-200-00-1631-3997-6160-00-1637-2440-00-05-02-07-04;Japanese Speaking Candidates in Singapore;https://www.linkedin.com/groups/6734367
abd-rahman-suhaimi-b2106ba;4;01-04-07-03-92-92-00-1536-7568-5921-02-1637-2440-00-46-09-06-04-03-05-05;ITIL 4 & ISO20000 Service Management ITSM SIAM;https://www.linkedin.com/groups/51930
abd-rahman-suhaimi-b2106ba;5;01-04-07-92-92-00-1521-1510-6892-07-1637-2440-00-03-03;University of Surrey Alumni;https://www.linkedin.com/groups/41419
abd-rahman-suhaimi-b2106ba;6;01-5607-92-92-00-1630-9971-2219-04-1637-2440-00-96-82-09-08-00-33;Blockchain Consortium;https://www.linkedin.com/groups/3972512
abd-rahman-suhaimi-b2106ba;7;01-04-07-04-200-200-00-1631-3622-0170-00-1637-2440-00-07-87-39-08-00;Certified ITIL Service Manager;https://www.linkedin.com/groups/25423
%C3%A1lvaro-gonz%C3%A1lez-gonz%C3%A1lez-gt;1;01-04-07-04-07-92-92-00-1630-9961-6760-06-1637-4204-00-01-02-09-06-07-06;Joblux.com | Talents Of Luxury;https://www.linkedin.com/groups/1971704
%E6%B5%A9%E6%9D%B0-%E6%BD%98-0bb413105;1;01-5607-07-200-200-00-1631-4365-0178-08-1636-9488-00-08-599-48-03-08;Islamic Finance Research;https://www.linkedin.com/groups/1794138
%E6%B5%A9%E6%9D%B0-%E6%BD%98-0bb413105;2;01-04-07-04-92-92-00-1631-0014-1861-04-1636-9488-00-03-09-05;Maritime Trade Compliance;https://www.linkedin.com/groups/8201710
%E6%B5%A9%E6%9D%B0-%E6%BD%98-0bb413105;3;01-04-07-07-200-200-00-1631-3665-8890-08-1636-9488-00-06-04-07-09;Banking Technology Professionals;https://www.linkedin.com/groups/63288
%E6%B5%A9%E6%9D%B0-%E6%BD%98-0bb413105;4;01-5607-200-200-00-1631-4291-5249-02-1636-9488-00-05-06-04-09-08-05;Bank Payment Obligation - BPO;https://www.linkedin.com/groups/4472286
%E6%B5%A9%E6%9D%B0-%E6%BD%98-0bb413105;5;01-04-07-08-05-200-200-00-1631-3754-1900-03-1636-9488-00-53-03-07-08-02-01-09-08-07-18;Retail Banking Forum;https://www.linkedin.com/groups/8347443
%E6%B5%A9%E6%9D%B0-%E6%BD%98-0bb413105;6;01-04-07-03-01-04-92-92-00-1525-1255-6715-01-1636-9488-00-02-08-06-04;Health 2.0;https://www.linkedin.com/groups/80236
%E6%B5%A9%E6%9D%B0-%E6%BD%98-0bb413105;7;01-04-07-03-09-92-92-00-1521-1520-0666-07-1636-9488-00-06-02-06-19-05-07-07-06-04;Sick Bank Sake;https://www.linkedin.com/groups/5028066
%E6%B5%A9%E6%9D%B0-%E6%BD%98-0bb413105;8;01-5107-00-200-200-00-1631-4087-8001-09-1636-9488-00-07-02-00-49-00;SME Bankers;https://www.linkedin.com/groups/142509
%E8%96%87-%E9%BB%84-b59a3a115;1;01-04-07-04-92-92-00-1631-0045-6427-02-1638-0252-00-02-00-08-05-09-03-04-04;Python Developers Community (moderated);https://www.linkedin.com/groups/25827
%E8%96%87-%E9%BB%84-b59a3a115;2;01-5607-92-92-00-1631-0095-1645-06-1638-0252-00-06-46-01-02-30;Harvard Business Review Discussion Group;https://www.linkedin.com/groups/3044917
%E8%96%87-%E9%BB%84-b59a3a115;3;01-04-07-06-92-92-00-1631-0030-3685-00-1638-0252-00-04-00-01-01-00-08-48-06-07;User Experience Design (UX);https://www.linkedin.com/groups/3209228
201801;1;01-5607-00-92-92-00-1631-0043-5587-08-1636-6644-00-09-00-07-01-63-08;Data Science and Technology;https://www.linkedin.com/groups/7002422
213vishnu;1;01-04-07-92-92-00-1631-0046-0750-06-1638-2196-00-07-02-07-74;Dutch Tech Jobs;https://www.linkedin.com/groups/5008382
213vishnu;2;01-04-07-200-200-00-1631-3620-5313-07-1638-2196-00-02-01-01;MySQL;https://www.linkedin.com/groups/60715
213vishnu;3;01-5107-67-02-200-200-00-1631-4035-1104-02-1638-2196-00-09-06-09-03-04-02-01-02;Auckland IT Jobs;https://www.linkedin.com/groups/6632240
213vishnu;4;01-04-07-00-09-09-200-200-00-1631-3610-3883-07-1638-2196-00-04-01-02-02-02;Big Data Forum - Driving Big Insight;https://www.linkedin.com/groups/7441228
aadilbaggia;1;01-5607-92-92-00-1631-0043-0890-09-1636-6932-00-92-05-06-07-03-08;Skills Union Singapore;https://www.linkedin.com/groups/13942286
aadilbaggia;2;01-04-07-04-01-00-92-92-00-1525-1248-5553-02-1636-6932-00-05-08-06-01-06;Interaction Design Association;https://www.linkedin.com/groups/3754
aadilbaggia;3;01-5107-00-92-92-00-1630-9964-2638-01-1636-6932-00-09-07-08-04-04-02-00;Gamification and Behavior Design Asia;https://www.linkedin.com/groups/10441916
aadilbaggia;4;01-5107-03-01-92-92-00-1631-0007-4964-07-1636-6932-00-07-00-01-01-07;Mobile Apps UI/UX Design and Product Management;https://www.linkedin.com/groups/10513644
aadilbaggia;5;01-04-07-06-92-92-00-1631-0030-3685-00-1636-6932-00-07-06-01-07-06-06-06;User Experience Design (UX);https://www.linkedin.com/groups/3209228
aajitkulkarni;1;01-04-07-08-200-200-00-1630-9986-6709-08-1637-1648-00-07-04-07-02-07;SAP Mill Products and Mining Group;https://www.linkedin.com/groups/4532949
aajitkulkarni;2;01-5607-04-200-200-00-1631-0040-6043-05-1637-1648-00-24-06-00-09-04-04-04;Cloud Computing;https://www.linkedin.com/groups/61513
aajitkulkarni;3;01-5607-92-92-00-1631-0093-8827-06-1637-1648-00-01-05-07-05-0103-07-08;SAP Alumni Network;https://www.linkedin.com/groups/13870390
aaron-gwak-008a1524;1;01-04-07-03-03-92-92-00-1634-7211-0316-09-1637-8848-00-05-05-01-118-06;Community Impact Challenge;https://www.linkedin.com/groups/12315784
aaron-gwak-008a1524;2;01-04-07-06-92-92-00-1631-0060-1903-07-1637-8848-00-02-05-05-04-01-09-07-05-01;Africa Banking Network - Finance | Capital | Business;https://www.linkedin.com/groups/133190
aaron-gwak-008a1524;3;01-04-07-92-92-00-1631-0074-3716-00-1637-8848-00-05-03;UBS Employee & Alumni Network;https://www.linkedin.com/groups/1876713
aaron-gwak-008a1524;4;01-04-01-75-07-01;Tokenization of Finance;https://www.linkedin.com/groups/13589178
aaron-gwak-008a1524;5;01-04-07-00-06-07-200-200-00-1631-3673-9940-02-1637-8848-00-01-05-09-00-01-04;Debt Capital Markets;https://www.linkedin.com/groups/3934692
aaron-gwak-008a1524;6;01-04-07-01-92-92-00-1631-0033-1080-06-1637-8848-00-07-04-07-06-02-09;Digital Securities + Cryptocurrencies + NFT + DeFi + Tokenization + Security Token Offering;https://www.linkedin.com/groups/8620987
aaron-gwak-008a1524;7;01-04-07-03-06-92-92-00-1631-0015-9997-09-1637-8848-00-63-02-09-00;Finance Plus: Private Equity, Venture Capital and M&A News;https://www.linkedin.com/groups/39259
aaron-gwak-008a1524;8;01-5607-92-92-00-1631-0095-1645-06-1637-8848-00-09-03-03-01-09;Harvard Business Review Discussion Group;https://www.linkedin.com/groups/3044917
aaron-gwak-008a1524;9;01-04-07-200-200-00-1631-3659-4476-03-1637-8848-00-07-01-00-06;Capital Markets Asia Pacific;https://www.linkedin.com/groups/4377757
aaron-soh-52201a22;1;01-04-07-01-200-200-00-1631-3788-3339-03-1637-0892-00-42-09-09-06-09;Murdoch University Environmental Science Association (MUEnSA);https://www.linkedin.com/groups/4065132
aaronlimch;1;01-5607-03-00-01-92-92-00-1631-0052-7923-07-1637-6328-00-04-00-04-09-08;BlackRock Alumni;https://www.linkedin.com/groups/1901965
aaronlimch;2;01-04-07-03-01-200-200-00-1631-0010-3111-08-1637-6328-00-88-04-08-05-01-07-05-08;Berkeley Engineering Alumni;https://www.linkedin.com/groups/87043
aaronlimch;3;01-5607-03-09-92-92-00-1631-0050-0577-09-1637-6328-00-08-01-34;Cal Alumni Association | UC Berkeley;https://www.linkedin.com/groups/70245
aaronlimch;4;01-04-07-03-200-200-00-1631-3803-8063-02-1637-6328-00-00-03-09-08-04-09-78-07-00;University of California (Berkeley) Alumni;https://www.linkedin.com/groups/27428
aaronlimch;5;01-5607-92-92-00-1631-0077-4618-01-1637-6328-00-07-02-09-06-00-03-07-07-06;Chief Data Officer Insights from the Business of Data;https://www.linkedin.com/groups/6527110
aaronlimch;6;01-04-07-04-84-200-200-00-1631-3589-3781-06-1637-6328-00-08-05-02-01-04-07-02-00;BlackRock Employees and Alumni;https://www.linkedin.com/groups/138661
aaronlimch;7;01-04-07-09-74-09-200-200-00-1631-3609-7039-07-1637-6328-00-08-02-08-04-05;UC Berkeley Engineering Alumni Society (South Bay);https://www.linkedin.com/groups/1851655
aaronlimch;8;01-5607-03-200-200-00-1631-4261-0065-07-1637-6328-00-09-923-09-09;Berkeley Club of Singapore;https://www.linkedin.com/groups/4174739
aaronlimch;9;01-5607-06-09-92-92-00-1631-0016-0073-02-1637-6328-00-08-05-06-05-04-04;Plug and Play APAC Alumni;https://www.linkedin.com/groups/13939146
aaronongcs;1;01-5607-05-92-92-00-1554-5207-7060-04-1636-9848-00-04-01-04-05-06-08-09;BLOCKCHAIN BUSINESS;https://www.linkedin.com/groups/4458579
aaronsoh0029;1;01-5607-78-92-92-00-1631-0090-6236-01-1637-0892-00-04-02-74-08;Diem;https://www.linkedin.com/groups/8610681
aaronsoh0029;2;01-04-07-35-92-92-00-1630-9963-0908-09-1637-0892-00-03-08-01-04-01-03-08-01-07;Facebook Libra;https://www.linkedin.com/groups/8800586
aaronsoh0029;3;01-5107-00-92-92-00-1631-0063-3629-04-1637-0892-00-00-04-05-03-04;Singapore Careers;https://www.linkedin.com/groups/1781086
aaronsoh0029;4;01-04-07-06-92-92-00-1540-5392-8426-06-1637-0892-00-04-05-08;HealthCare HR;https://www.linkedin.com/groups/1973697
aaront2021;1;01-5607-04-02-200-200-00-1631-4090-3245-00-1637-0604-00-05-05-04-02-07-08;Export and Distribution in Asia;https://www.linkedin.com/groups/2897213
aaront2021;2;01-5607-01-01-05-92-92-00-1630-9976-2832-08-1637-0604-00-04-09-84-05-05;MobileMonday Singapore;https://www.linkedin.com/groups/39713
aaront2021;3;01-04-07-200-200-00-1631-3578-6601-06-1637-0604-00-00-03-05-09-05;Yahoo Employees and Alumni Group;https://www.linkedin.com/groups/62162
aaront2021;4;01-5607-04-92-92-00-1537-3064-4223-00-1637-0604-00-671-00-09-09-01-01;Social Media Marketing Group by Connect365.io;https://www.linkedin.com/groups/66325
aaront2021;5;01-5107-02-08-92-92-00-1631-0108-9188-00-1637-0604-00-09-05-03-00;Digital Marketing SEO SEM Social Mobile Apps Data Internet Media Brand CRM PR Email Affiliate Jobs;https://www.linkedin.com/groups/71207
aaront2021;6;01-5607-02-08-92-92-00-1630-9979-7258-06-1637-0604-00-03-09-01-08;Project Management Institute Singapore Chapter;https://www.linkedin.com/groups/1996550
aarthi-krishnan-b80a744;1;01-5607-06-04-08-92-92-00-1631-0119-6742-07-1636-7904-00-06-00-06-07-07-06;The Economist Newspaper readers;https://www.linkedin.com/groups/43593
aarthi-krishnan-b80a744;2;01-04-07-03-200-200-00-1631-3749-4062-01-1636-7904-00-07-04-04-05;Private Equity Networking;https://www.linkedin.com/groups/50042
aarthi-krishnan-b80a744;3;01-04-07-92-92-00-1631-0045-6163-07-1636-7904-00-03-09-01-04-08-703;Bitcoin.;https://www.linkedin.com/groups/3721050
aarthi-krishnan-b80a744;4;01-04-07-05-06-08-92-92-00-1631-0006-3363-07-1636-7904-00-02-06-03;Private Equity Investment Group | Powered by www.InvestorClub.com;https://www.linkedin.com/groups/46460
aarthi-ravichandran;1;01-5107-92-92-00-1521-1556-6162-06-1637-2476-00-01-07-98-09-05-06-09-05;International Baccalaureate;https://www.linkedin.com/groups/3399563
aarthi-ravichandran;2;01-04-07-26-200-200-00-1631-3704-7688-05-1637-2476-00-04-07;Stem Cells and Regenerative Medicine;https://www.linkedin.com/groups/3921448
aarthisivarajan96;1;01-5607-02-954-92-92-00-1631-0107-5662-03-1636-7076-00-00-00-89-09-60-04-00;Georgetown LLM Class of 2020;https://www.linkedin.com/groups/13791375
aarthisivarajan96;2;01-5607-08-92-92-00-1631-0106-8448-09-1636-7076-00-00-04-03-00-00-08;Careers in Arbitration;https://www.linkedin.com/groups/13765801
abbas-ertiza;1;01-04-07-03-200-200-00-1631-3576-8713-06-1636-8444-00-06-02-06-08-00;Prop FX Trading Group;https://www.linkedin.com/groups/1788155
abbas-ertiza;2;01-5607-00-08-200-200-00-1631-4116-3178-07-1636-8444-00-03-01-43-00;Singapore Expats;https://www.linkedin.com/groups/138182
abbas-ertiza;3;01-04-07-08-92-92-00-1631-0060-8188-08-1636-8444-00-01-03-05-09;Data Scientist & Analyst;https://www.linkedin.com/groups/7036558
abbas-ertiza;4;01-04-07-20-92-92-00-1630-9989-5389-02-1636-8444-00-02-32;Job Opportunities in Pakistan.;https://www.linkedin.com/groups/3060648
abbas-ertiza;5;01-04-07-92-92-00-1631-0039-9615-04-1636-8444-00-08-07-09-01-630-02-06;Job Opportunities in Pakistan (JOP);https://www.linkedin.com/groups/3946138
abbas-ertiza;6;01-5107-09-200-200-00-1631-4124-8021-05-1636-8444-00-01-03-00-09-04-08;Korea Network;https://www.linkedin.com/groups/128234
abbas-ertiza;7;01-5107-04-92-92-00-1631-0049-1645-01-1636-8444-00-35-08-09-02;Gwadar CPEC (China\u2013Pakistan Economic Corridor) Oil City Small & Big Investment and Job Opportunities;https://www.linkedin.com/groups/10396323
abbas-ertiza;8;01-04-07-06-08-92-92-00-1525-1238-9429-04-1636-8444-00-01-52-02-00-00;Business Analyst Professional - BA, Analysis, Data Analyst, Data Scientist;https://www.linkedin.com/groups/60878
abbas-ertiza;9;01-04-07-02-07-200-200-00-1631-3546-7476-06-1636-8444-00-09-02-08-69-02;Big Data, Analytics, Business Intelligence & Visualization Experts Community;https://www.linkedin.com/groups/23006
abbas-ertiza;10;01-04-07-13-200-200-00-1630-9998-7483-05-1636-8444-00-03-06-07-52-09-09-08-02-03;Operations Manager;https://www.linkedin.com/groups/919297
%F0%9F%8C%9F-yamini-sriperumbuduru-a1555a82;1;01-5607-01-200-200-00-1631-4125-8818-00-1637-0892-00-05-04-06-03;The Global Business Development Network;https://www.linkedin.com/groups/76737
%F0%9F%8C%9F-yamini-sriperumbuduru-a1555a82;2;01-04-07-01-01-07-92-92-00-1631-0028-2197-00-1637-0892-00-30-01-58-09-09-04;SAP Community;https://www.linkedin.com/groups/36867
%F0%9F%8C%9F-yamini-sriperumbuduru-a1555a82;3;01-5607-00-08-200-200-00-1631-4116-3178-07-1637-0892-00-04-05-02-02-01-77;Singapore Expats;https://www.linkedin.com/groups/138182
%F0%9F%8C%9F-yamini-sriperumbuduru-a1555a82;4;01-5107-00-92-92-00-1631-0063-3629-04-1637-0892-00-00-04-05-03-04;Singapore Careers;https://www.linkedin.com/groups/1781086
%F0%9F%8C%9F-yamini-sriperumbuduru-a1555a82;5;01-04-07-200-200-00-1631-3591-6660-03-1637-0892-00-03-59-01-08;Digital Marketing: Social Media, Search, Mobile & more;https://www.linkedin.com/groups/100358
%F0%9F%8C%9F-yamini-sriperumbuduru-a1555a82;6;01-5607-05-06-92-92-00-1631-0102-6718-03-1637-0892-00-04-16-06-91-00-2125-00;The Healthcare Board;https://www.linkedin.com/groups/6508971
%F0%9F%8C%9F-yamini-sriperumbuduru-a1555a82;7;01-04-07-77-03-200-200-00-1631-3768-8734-03-1637-0892-00-01-20-03-02;Online Lead Generation;https://www.linkedin.com/groups/59923
%F0%9F%8C%9F-yamini-sriperumbuduru-a1555a82;8;01-04-07-02-200-200-00-1631-3549-5974-05-1637-0892-00-05-00-01-09-01-03;Inside Sales Management;https://www.linkedin.com/groups/64085
%F0%9F%8C%9F-yamini-sriperumbuduru-a1555a82;9;01-5607-09-92-92-00-1631-0056-8831-09-1637-0892-00-02-02-06-08-04;Data Science Central;https://www.linkedin.com/groups/35222
%F0%9F%8C%9F-yamini-sriperumbuduru-a1555a82;10;01-04-07-01-92-92-00-1631-0022-5218-03-1637-0892-00-03-00-80-04-02-05-00;Artificial Intelligence, Deep Learning, Machine Learning;https://www.linkedin.com/groups/1814785
%F0%9F%8C%9F-yamini-sriperumbuduru-a1555a82;11;01-5607-92-92-00-1631-0095-1645-06-1637-0892-00-09-01-87-05;Harvard Business Review Discussion Group;https://www.linkedin.com/groups/3044917
%F0%9F%8C%9F-yamini-sriperumbuduru-a1555a82;12;01-04-07-02-07-200-200-00-1631-3546-7476-06-1637-0892-00-05-00-02-95-07-01;Big Data, Analytics, Business Intelligence & Visualization Experts Community;https://www.linkedin.com/groups/23006
%F0%9F%8C%9F-yamini-sriperumbuduru-a1555a82;13;01-04-07-02-92-92-00-1631-0037-4452-06-1637-0892-00-06-06-02-09-07;The IT Sales Global Community;https://www.linkedin.com/groups/78687
%F0%9F%8C%9F-yamini-sriperumbuduru-a1555a82;14;01-5107-09-200-200-00-1631-4180-1819-01-1637-0892-00-01-02-05-09-01-02-09-06-02;The Sales Evangelizers;https://www.linkedin.com/groups/7023029
%F0%9F%8D%A9-nanda-kusumadi-115bb329;1;01-04-07-04-04-200-200-00-1631-3592-8539-00-1637-7048-00-00-37-09-09-38;Customer Experience Professionals;https://www.linkedin.com/groups/59514
%F0%9F%8D%A9-nanda-kusumadi-115bb329;2;01-5607-00-200-200-00-1631-4346-4485-01-1637-7048-00-01-01-07-04-06-09;National University of Singapore (NUS) Alumni;https://www.linkedin.com/groups/49938
-carolynfong-;1;01-04-07-09-06-200-200-00-1631-3754-0984-07-1638-1080-00-04-253-04-07-04-09;Public Relations and Communications Professionals;https://www.linkedin.com/groups/82242
-carolynfong-;2;01-5607-01-200-200-00-1631-4118-7238-00-1638-1080-00-05-02-00-02-73-08;PR Professionals of Singapore;https://www.linkedin.com/groups/1914566
-carolynfong-;3;01-04-07-08-00-200-200-00-1631-3577-0960-05-1638-1080-00-02-01-09-32-02-04;Corporate Communications;https://www.linkedin.com/groups/113570
-carolynfong-;4;01-04-07-01-200-200-00-1631-3708-8862-09-1638-1080-00-06-01-01-71-6301-06-04;Brand & Communications Management;https://www.linkedin.com/groups/64854
-carolynfong-;5;01-04-07-200-200-00-1631-3591-6660-03-1638-1080-00-06-01-09-01;Digital Marketing: Social Media, Search, Mobile & more;https://www.linkedin.com/groups/100358
1marshall;1;01-5607-200-200-00-1631-4288-8517-00-1637-9496-00-01-08-02-00-02-05-09;New Ventures West Discussion Forum;https://www.linkedin.com/groups/109546
1marshall;2;01-5107-05-92-92-00-1630-9999-4657-09-1637-9496-00-03-09-00-00;EMCC Asia Pacific Region  (EMCC APR);https://www.linkedin.com/groups/4759883
1marshall;3;01-04-07-05-07-07-200-200-00-1631-3706-7670-07-1637-9496-00-61-06-03-08-05-00;Mobius Executive Leadership;https://www.linkedin.com/groups/899257
1marshall;4;01-5607-02-200-200-00-1631-4363-8753-06-1637-9496-00-01-00-07-04-76-06-05-03-02;Stanford Club of Singapore;https://www.linkedin.com/groups/6566361
1marshall;5;01-5607-02-00-07-200-200-00-1631-4116-1381-06-1637-9496-00-03-02-05-05-03-09;After 6 Business Club;https://www.linkedin.com/groups/6560633
2gauravc;1;01-5607-01-01-200-200-00-1631-4351-5152-04-1636-7760-00-08-504-03-01-05-55-78-00-04;Indian Institute of Management, Ahmedabad, India ( IIMA );https://www.linkedin.com/groups/780587
2gauravc;2;01-5607-05-08-200-200-00-1631-4188-3131-08-1636-7760-00-03;Management Consulting Jobs - GLOBAL;https://www.linkedin.com/groups/3143212
2gauravc;3;01-5607-08-92-92-00-1631-0053-1034-01-1636-7760-00-04-05-09-08-05-66-00;High Performance Professionals Network;https://www.linkedin.com/groups/13882317
2gauravc;4;01-04-07-04-96-200-200-00-1630-9994-2991-05-1636-7760-00-08-03-05-01-89;Big Data and Analytics;https://www.linkedin.com/groups/4332669
2gauravc;5;01-5607-02-05-92-92-00-1631-0060-2575-07-1636-7760-00-01-07-08-00-03-00;Consultants Network | Part of Consultancy.org;https://www.linkedin.com/groups/40103
aalankhoo;1;01-04-07-04-08-200-200-00-1631-3754-1577-02-1637-5500-00-01-08-05-05-01-07-03;Construction loans for real estate projects;https://www.linkedin.com/groups/1111557
aalankhoo;2;01-5607-00-00-200-200-00-1631-4019-0722-07-1637-5500-00-04-08-06-09;Corporate & Commercial Banking Professionals;https://www.linkedin.com/groups/2731739
aaron-chew-16510558;1;01-04-07-00-200-200-00-1631-3630-4704-01-1637-5824-00-09-06-00-09-08;CCSK Study Group;https://www.linkedin.com/groups/4071935
aaron-chew-16510558;2;01-04-07-03-09-92-92-00-1631-0012-6886-01-1637-5824-00-02;Internal Communications Best Practices;https://www.linkedin.com/groups/3994190
aaron-chew-16510558;3;01-04-07-04-200-200-00-1631-3755-2544-04-1637-5824-00-01-01-07-04-12;IT Governance, Risk & Compliance;https://www.linkedin.com/groups/143328
aaron-chew-16510558;4;01-5607-00-00-99-92-92-00-1630-9997-2735-00-1637-5824-00-07-02-67-43-06;ISACA (Official);https://www.linkedin.com/groups/3839870
aaron-chew-16510558;5;01-04-01-75-07-01;ISACA Singapore Interest Group;https://www.linkedin.com/groups/3063435
aaron-chew-16510558;6;01-04-07-44-200-200-00-1631-3627-9863-03-1637-5824-00-09-06-09-03;Cyber Security Professionals - Singapore;https://www.linkedin.com/groups/6992973
aaron-chew-16510558;7;01-5607-09-08-200-200-00-1631-4401-3511-05-1637-5824-00-08-09-82-84;Global Cyber Security Group;https://www.linkedin.com/groups/10308597
aaron-chew-16510558;8;01-5607-08-200-200-00-1631-4099-7719-07-1637-5824-00-07-09-36-05-76-01;OSCP (Offensive Security Certified Professionals);https://www.linkedin.com/groups/3328815
aaron-lei-3a1643130;1;01-04-07-04-200-200-00-1631-3712-3238-08-1637-7912-00-50-03-08-00-08-09;The University of Manchester Alumni Association of Singapore;https://www.linkedin.com/groups/5077900
aaron-lei-3a1643130;2;01-5607-200-200-00-1631-0067-6195-06-1637-7912-00-02-02-08-02-07-09-04-04;ACSOBA (Official);https://www.linkedin.com/groups/111010
aaron-yong-yew-yeap-92164063;1;01-5607-02-03-04-200-200-00-1631-4000-3262-09-1638-1476-00-07-02-06-06-03-92-02-06-03-00-08;Entry Level Engineers - Electrical / Computer;https://www.linkedin.com/groups/2435671
aaron-yong-yew-yeap-92164063;2;01-04-07-320-200-200-00-1631-3690-7535-01-1638-1476-00-06-00-18-06-07-08;IEEE Circuits and Systems Soc.;https://www.linkedin.com/groups/2306608
aaron-yong-yew-yeap-92164063;3;01-04-07-08-200-200-00-1631-3588-0495-08-1638-1476-00-07-07-09-00;ASIC, FPGA, SoC Engineers;https://www.linkedin.com/groups/52741
aaron-yong-yew-yeap-92164063;4;01-5607-90-03-42-200-200-00-1631-4368-8079-01-1638-1476-00-00-38-04-00-09;SOC Forum - ASIC/FPGA/IP/EDA Engineers, Contractors, Executives;https://www.linkedin.com/groups/106422
aaron-yong-yew-yeap-92164063;5;01-04-07-08-46-92-92-00-1635-7417-8864-04-1638-1476-00-03-02-02-56;PHYSICAL DESIGN GROUP;https://www.linkedin.com/groups/3626111
aaron-yong-yew-yeap-92164063;6;01-5607-02-06-92-92-00-1552-4476-7554-07-1638-1476-00-58-00-08-09-92;Monash Alumni (Official);https://www.linkedin.com/groups/74440
aaron-yong-yew-yeap-92164063;7;01-5107-200-200-00-1631-4029-5038-09-1638-1476-00-01-00-02-08-08-09-08;System on Chip - SoC, ASIC & FPGA;https://www.linkedin.com/groups/2291736
aaron-yong-yew-yeap-92164063;8;01-5607-00-02-01-200-200-00-1631-4105-8197-08-1638-1476-00-02-06-00-05-00-05-04;Physical Design Engineer;https://www.linkedin.com/groups/10311249
aarushiarjun;1;01-5607-06-02-92-92-00-1630-9961-8849-04-1636-6356-00-49-01-02-05-02-00-792-07-06;People around the world taking the Google Data Analytics Professional Certificate;https://www.linkedin.com/groups/13962674
aayush-singhania-70a79a31;1;01-5607-03-03-05-200-200-00-1631-4189-6116-06-1637-7264-00-06-08-00-09;Singapore Banking Professionals;https://www.linkedin.com/groups/58336
aayush-singhania-70a79a31;2;01-5107-09-200-200-00-1631-4354-8756-02-1637-7264-00-06-04-02-07;Reccons Job Postings;https://www.linkedin.com/groups/6792726
aayush-singhania-70a79a31;3;01-04-07-200-200-00-1631-3757-4081-04-1637-7264-00-01-05-09-06-07;The Strategy Consulting Network;https://www.linkedin.com/groups/4365638
aayush-singhania-70a79a31;4;01-04-07-03-200-200-00-1631-3666-2274-03-1637-7264-00-00-00-01-07;Strategy Careers;https://www.linkedin.com/groups/4361071
aayush-singhania-70a79a31;5;01-5607-07-200-200-00-1631-4404-6103-01-1637-7264-00-00-08-07-02-03-07;Top Tier Strategy Consultants;https://www.linkedin.com/groups/2023409
abbas-abedi;1;01-04-01-75-07-01;Digital, Data, and AdTech Professionals in the Advertising, Media and Entertainment Industries;https://www.linkedin.com/groups/143616
abbas-abedi;2;01-5607-200-200-00-1631-4289-6856-09-1636-6572-00-10-00-03;University of Exeter Business School Alumni (UEBS former SoBE);https://www.linkedin.com/groups/125298
abbas-abedi;3;01-5107-07-92-92-00-1631-0017-9300-05-1636-6572-00-02-08-05-02-07-03;Exeter University Alumni Singapore Group;https://www.linkedin.com/groups/10470442
abbas-abedi;4;01-5607-200-200-00-1631-4196-6329-08-1636-6572-00-09-09-03-07-04-07;Indonesia Social Media, Digital Advertising and Mobile Technology Enthusiast;https://www.linkedin.com/groups/2759523
abbas-abedi;5;01-5107-09-200-200-00-1631-4290-9945-01-1636-6572-00-08-06-09-02-06-09-02;South Island School Alumni;https://www.linkedin.com/groups/3256715
abbas-abedi;6;01-04-07-03-200-200-00-1631-3701-4307-07-1636-6572-00-09-03-06-06-85-02-02;University of Exeter Alumni;https://www.linkedin.com/groups/49502
abbas-abedi;7;01-04-01-75-07-01;South Island School Alumni Association;https://www.linkedin.com/groups/4906149
