public_identifier;num_languages;language
diego-camilo-abella-paniagua-ing-p-eng-31b48137;1;French
diego-camilo-abella-paniagua-ing-p-eng-31b48137;2;English
diego-camilo-abella-paniagua-ing-p-eng-31b48137;3;Spanish
nadia-stevens-53734716;1;English
nadia-stevens-53734716;2;French
fran%%C3%%A7oise-guindon-0354499b;1;Fran\u00e7ais
paulinevh;1;Fran\u00e7ais
paulinevh;2;Anglais
sylvain-santerre-ing-a6b5a813;1;Fran\u00e7ais
sylvain-santerre-ing-a6b5a813;2;Anglais
jaime-duque-206a5b86;1;English
jaime-duque-206a5b86;2;Spanish
mina-kim-7869321bb;1;Korean
mina-kim-7869321bb;2;English
mina-kim-7869321bb;3;French
kevinrablack;1;English
kevinrablack;2;Spanish
alisa-khan-695a5886;1;English
alisa-khan-695a5886;2;French
pulok-kanti-deb-6087075a;1;Bengali
pulok-kanti-deb-6087075a;2;English
ryan%7Echeng;1;English
ryan%7Echeng;2;French
ghislain-pelletier-46a10683;1;AnglaisetFran\u00e7ais(EnglishandFrench)
mike-launer-0109a726;1;German
rafal-juszczak-9857404b;1;Polish
rafal-juszczak-9857404b;2;English
jason-muir-cpa-ca-8b9a8223;1;French
nataliepavkovic;1;English
rajiv-chalotra-aa972753;1;English
rajiv-chalotra-aa972753;2;Hindi
rajiv-chalotra-aa972753;3;Punjabi
sarah-hertz-a6638974;1;English
sarah-hertz-a6638974;2;French
sarah-hertz-a6638974;3;German
sarah-hertz-a6638974;4;Latin
michelle-phelan-ba-pbhr-0618b161;1;English
michelle-phelan-ba-pbhr-0618b161;2;French
michelle-phelan-ba-pbhr-0618b161;3;Spanish
marc-antoine-guay-945a2092;1;fran\u00e7ais
marc-antoine-guay-945a2092;2;Anglais
eliciamaine;1;English
dudleycooke;1;English
dudleycooke;2;Hindi
badal;1;French
badal;2;Assyrian
badal;3;English
pratikkumar-parmar;1;English
pratikkumar-parmar;2;Hindi
pratikkumar-parmar;3;Gujarati
susanna-fuller-7277911;1;English
susanna-fuller-7277911;2;French
berna-aslan-md-msc-dabcc-fcacb-faacc-a0144a40;1;English
fcpinto3d;1;English
fcpinto3d;2;French
fcpinto3d;3;Portuguese
fcpinto3d;4;Spanish
simon-richer-ing-p-eng-0b18ab41;1;French
simon-richer-ing-p-eng-0b18ab41;2;English
melissa-dan-7473a7130;1;English
rosa-provenzano-bba756121;1;EnglishandSpanish
olga-semenova-690813a9;1;Russian
olga-semenova-690813a9;2;French
olga-semenova-690813a9;3;English
olga-semenova-690813a9;4;SignLanguages
charles-laforge-74a53019;1;English
charles-laforge-74a53019;2;French
susanna-johnson-3b9a0352;1;English
alexandre-duchesne-298546a8;1;French
alexandre-duchesne-298546a8;2;English
alexandre-duchesne-298546a8;3;Spanish
sylvain-s%%C3%%A9vigny-643a3ba0;1;English
sylvain-s%%C3%%A9vigny-643a3ba0;2;French
lexie-tjernagel-87169514b;1;French
lexie-tjernagel-87169514b;2;Spanish
campbell-alexander-b7152198;1;English
sean-sands;1;English
pascal-pomerleau-770853115;1;Fran\u00e7ais
pascal-pomerleau-770853115;2;Anglais
pascal-pomerleau-770853115;3;Allemand
cameronwong20;1;English
alessandra-caruso-792856197;1;English
alessandra-caruso-792856197;2;French
alessandra-caruso-792856197;3;Italian
cwalsh-528584;1;English
albert-zhu-84b88037;1;English
albert-zhu-84b88037;2;French
albert-zhu-84b88037;3;Chinese
albert-zhu-84b88037;4;Japanese
anastasiya-bezryadina-1b946817a;1;Russian
anastasiya-bezryadina-1b946817a;2;French
anastasiya-bezryadina-1b946817a;3;German
anastasiya-bezryadina-1b946817a;4;Latin
anastasiya-bezryadina-1b946817a;5;Greek
anastasiya-bezryadina-1b946817a;6;Ancient(to1453)
anastasiya-bezryadina-1b946817a;7;Ukrainian
jane-haihong-shi-cpa-cga-88a67069;1;English
jane-haihong-shi-cpa-cga-88a67069;2;Mandarin
pascal-potvin-cfa-52728674;1;English
pascal-potvin-cfa-52728674;2;French
noemie-pothier;1;English
noemie-pothier;2;French
noemie-pothier;3;Spanish
alexandre-drouin;1;Fran\u00e7ais
alexandre-drouin;2;Anglais
fr%%C3%%A9d%%C3%%A9ric-ferro-2307926a;1;Fran\u00e7ais
fr%%C3%%A9d%%C3%%A9ric-ferro-2307926a;2;Anglais
fouadzabaneh;1;English
fouadzabaneh;2;Arabic
gabriela-arenas-rivera-b180b86a;1;Espa\u00f1ol
gabriela-arenas-rivera-b180b86a;2;Ingl\u00e9s
gabriela-arenas-rivera-b180b86a;3;Fran\u00e7ais
nada-ak;1;Arabic
nada-ak;2;English
nada-ak;3;French
marc-desrosiers-cissp-8277593;1;English
marc-desrosiers-cissp-8277593;2;Francais
muhammad-tahir-shaikh-779b5478;1;English
muhammad-tahir-shaikh-779b5478;2;Urdu
muhammad-tahir-shaikh-779b5478;3;Sindhi
muhammad-tahir-shaikh-779b5478;4;Punjabi
asch72;1;English
asch72;2;German
madison-booth-16261265;1;French
sean-salusbury-9309a093;1;English
sean-salusbury-9309a093;2;French
sean-salusbury-9309a093;3;Italian
jaspreet-garcha-40365b4;1;English
jaspreet-garcha-40365b4;2;Hindi
jaspreet-garcha-40365b4;3;Punjabi
suncarrie;1;English
suncarrie;2;Chinese(Simplified)
ryan%%7Echeng;1;English
ryan%%7Echeng;2;French
oasis-skateboard-factory-2b9ba1120;1;English
annapmorgan;1;English
annapmorgan;2;French
elmer-gaikwad-12428a8;1;Marathi
elmer-gaikwad-12428a8;2;Hindi
julie-lafreni%C3%A8re-97890128;1;Fran\u00e7ais
julie-lafreni%C3%A8re-97890128;2;Anglais
susanna-garrett-9b14719a;1;English
susanna-garrett-9b14719a;2;French
kelly-stephens-20244859;1;English
kelly-stephens-20244859;2;French
kelly-stephens-20244859;3;Spanish
sarah-hesch-4bb9842b;1;English
simon-ridgard-68896399;1;English
mirko-dakic-48b38a14;1;Serbian
clair-whitelock-bba37049;1;spanish
jeanne-paquette-9b01aa65;1;Fran\u00e7ais
jeanne-paquette-9b01aa65;2;Anglais
nicolas-duquet-mba-4b239a40;1;French
nicolas-duquet-mba-4b239a40;2;English
nicolas-duquet-mba-4b239a40;3;Spanish
anum-rizvi-893b5a57;1;English
anum-rizvi-893b5a57;2;Urdu
fchishtie;1;French
fchishtie;2;English
mario-vincenzo-picciola-21a145106;1;English
mario-vincenzo-picciola-21a145106;2;French
mario-vincenzo-picciola-21a145106;3;Italian
st%%C3%%A9phanie-bureau-939b58187;1;Francais
jaime-duch-29606642;1;English
jaime-duch-29606642;2;French
jaime-duch-29606642;3;Spanish
jaime-duch-29606642;4;Catalan
jaime-duch-29606642;5;Portuguese
nadia-stuewer-540b2915;1;English
nadia-stuewer-540b2915;2;French
nadia-stuewer-540b2915;3;German
nadia-stuewer-540b2915;4;Spanish
michelle-pilon-095aa312;1;Anglais
ricardo-ferreira-1710071a;1;Portuguese
nicole-russell-0a887111b;1;English
ryan%%7Ewest;1;English
ryan%%7Ewest;2;French
mel-tremblay;1;Fran\u00e7ais
mel-tremblay;2;Anglais
abdul-christian-turay-0943bb7a;1;Creolesandpidgins
abdul-christian-turay-0943bb7a;2;English-based
charles-laflamme-13ab2234;1;English
charles-laflamme-13ab2234;2;French
pierre-langlois-b264b384;1;Anglais
gabriela-andrade-celis-200607120;1;English
gabriela-andrade-celis-200607120;2;Spanish
gabriela-andrade-celis-200607120;3;French
gabriela-andrade-celis-200607120;4;AmericanSignLanguage
gabriela-andrade-celis-200607120;5;Italian
alisa-illichova;1;English
alisa-illichova;2;French
braeden-mcdonald-909234101;1;English
cvonsaarn;1;English
cvonsaarn;2;German
pratikbhandariprofile;1;English
pratikbhandariprofile;2;VBA
pratikbhandariprofile;3;SQL
nikki-van-klaveren-2b206076;1;Dutch
diego-behnck-35440759;1;Portugu\u00eas
diego-behnck-35440759;2;Ingl\u00eas
jarthorne;1;English
jarthorne;2;French
alexis-tremblay-lapierre-639a6b84;1;French
alexis-tremblay-lapierre-639a6b84;2;English
alexis-tremblay-lapierre-639a6b84;3;Spanish
hua-tang-59a2986b;1;Chinese
hua-tang-59a2986b;2;English
pascal-poisson-45477b18;1;Fran\u00e7ais
pascal-poisson-45477b18;2;Anglais
marc-di-domenico-878b4343;1;Italian
deanmaxwell;1;English
campbell-bamford-599675b3;1;English
j-robert-noble-p-eng-6258422a;1;Spanish
christopher-mina-5bb4861b7;1;English
christopher-mina-5bb4861b7;2;Tagalog
jaspreet-dhuga;1;English
jaspreet-dhuga;2;Punjabi
jaspreet-dhuga;3;French
hyder-ally-07204972;1;English
stewartsim;1;English
stewartsim;2;Mandarin
stewartsim;3;Cantonese
sundae-bonazzo-80827a67;1;English
j-ryan-williams;1;English
jinyang-liang-07b06a2b;1;Chinese
jinyang-liang-07b06a2b;2;English
jinyan068;1;English
jinyan068;2;Chinese(Mandarin)
mohammedyoussefosteo;1;English
mohammedyoussefosteo;2;Arabic
svitlana-paliy-7032a561;1;English
svitlana-paliy-7032a561;2;Russian
svitlana-paliy-7032a561;3;Ukrainian
scott-lemoyre-31264073;1;French
scott-lemoyre-31264073;2;English
michelle-philippe-toronto;1;English
fr%%C3%%A9d%%C3%%A9ric-fortin-92475a105;1;Fran\u00e7ais
fr%%C3%%A9d%%C3%%A9ric-fortin-92475a105;2;Anglais
fr%%C3%%A9d%%C3%%A9ric-fortin-92475a105;3;Espagnol(Interm\u00e9diaire)
michael-pellicciotti-5827a74a;1;English
michael-pellicciotti-5827a74a;2;French
lexiebuchanan;1;English
lexiebuchanan;2;French
joey-parker-1b75a3b5;1;English
deanmunroe;1;English
deanmunroe;2;French
pratikkadekar;1;English
pratikkadekar;2;French
pratikkadekar;3;Hindi
pratikkadekar;4;Marathi
gregtsang;1;English
gregtsang;2;French
gregtsang;3;Cantonese
gregtsang;4;Spanish
dnorth98;1;English
nicolas-duguay-917b2613b;1;French
nicolas-duguay-917b2613b;2;English
michael-penczak-10b7a2a3;1;English
michael-penczak-10b7a2a3;2;Polish
marc-antoine-handfield-3926a5153;1;English
marc-antoine-handfield-3926a5153;2;French
rosa-pezzo-b7006a39;1;Italian
rosa-pezzo-b7006a39;2;Spanish
mohammedshabbir178;1;English
mohammedshabbir178;2;Urdu
jade-marquis-64285521;1;Fran\u00e7ais
jade-marquis-64285521;2;Anglais
fconibear;1;English
mohammedshahir;1;English
mohammedshahir;2;Arabic
denise-murphy-859b5019;1;French
laura-rohmer;1;Fran\u00e7ais
laura-rohmer;2;Allemand
laura-rohmer;3;Anglais
laura-rohmer;4;Espagnol
julie-slack-85938a64;1;English
allison-jingyi-jiang-5240538a;1;English
allison-jingyi-jiang-5240538a;2;Chinese
allison-jingyi-jiang-5240538a;3;Japanese
sean-sarazen-801a2530;1;English
cameronwelsford;1;English
cameronwelsford;2;French
cameronwelsford;3;Italian
jennalbu;1;French
norbert-lussier-5a5a5a90;1;anglais
norbert-lussier-5a5a5a90;2;Fran\u00e7ais
mohammedsuhaib;1;English
mohammedsuhaib;2;Urdu
mohammedsuhaib;3;Hindi
mohammedsuhaib;4;Arabic
mohammedsuhaib;5;Telugu
lynettekuan;1;English
lynettekuan;2;French
lynettekuan;3;Hakka
lynettekuan;4;Cantonese
lynettekuan;5;Japanese
lynettekuan;6;Korean
lynettekuan;7;Mandarin
melilimani;1;Albanian
melilimani;2;English
melilimani;3;Serbian
paulinho007;1;Portuguese
sunayna-narang;1;English
sunayna-narang;2;Hindi
sunayna-narang;3;Punjabi
sylvain-sanche-7616aa80;1;French
jennakuzma;1;English
jennakuzma;2;French
jennakuzma;3;Italian
chad-clark-b531b258;1;English
chad-clark-b531b258;2;French
margo-stathakopoulou-908487a4;1;Greek
margo-stathakopoulou-908487a4;2;English
bernadette-baginski-186b9b47;1;English
bernadette-baginski-186b9b47;2;Polish
st%%C3%%A9phanie-c%%C3%%B4t%%C3%%A9-1026b8101;1;Fran\u00e7ais
st%%C3%%A9phanie-c%%C3%%B4t%%C3%%A9-1026b8101;2;Anglais
kenny-ho-4609841a;1;English
kenny-ho-4609841a;2;Cantonese
kenny-ho-4609841a;3;Mandarin
aschatzmann;1;English
aschatzmann;2;French
aschatzmann;3;Spanish
aschatzmann;4;German
elmer-marcel-albarrac%%C3%%ADn-a-38046a68;1;Franc\u00e9s
elmer-marcel-albarrac%%C3%%ADn-a-38046a68;2;Ing\u00e9s
sylvain-samuel-2729559a;1;anglais
badaljohry;1;English
badaljohry;2;French
badaljohry;3;Hindi
badaljohry;4;Punjabi
ricardo-f-b91559103;1;Portuguese
ricardo-f-b91559103;2;Spanish
ricardo-f-b91559103;3;English
ricardo-f-b91559103;4;Italian
gabriel4nwc;1;Fran\u00e7ais
gabriel4nwc;2;Anglais
gabriel4nwc;3;Espagnol
kayla-blanchard-126b574b;1;English
kayla-blanchard-126b574b;2;French
mohammedmhiri;1;English
mohammedmhiri;2;Arabic
mohammedmhiri;3;French
olga-sesiakin-8b31a7151;1;English
olga-sesiakin-8b31a7151;2;Russian
janvi-jadav-3b013415a;1;English
janvi-jadav-3b013415a;2;Gujarati
janvi-jadav-3b013415a;3;Hindi
janvi-jadav-3b013415a;4;French
allison-jones-499b2a64;1;English
svitlana-ruggia-cpa-cga-7b7488a3;1;English
svitlana-ruggia-cpa-cga-7b7488a3;2;Russian
svitlana-ruggia-cpa-cga-7b7488a3;3;Ukrainian
do%%C4%%9Fa-%%C3%%B6zkaya-0a39781b7;1;Turkish
do%%C4%%9Fa-%%C3%%B6zkaya-0a39781b7;2;Spanish
do%%C4%%9Fa-%%C3%%B6zkaya-0a39781b7;3;English
do%%C4%%9Fa-%%C3%%B6zkaya-0a39781b7;4;French
john-engel-1865446a;1;French
john-engel-1865446a;2;English
jarumy-bedoya-gomez-52721754;1;Espa\u00f1ol
jarumy-bedoya-gomez-52721754;2;Frances
jarumy-bedoya-gomez-52721754;3;Ingl\u00e9s
diana-bonventre-2072b756;1;Italian
anas-jarrar-9802035a;1;Arabic
scott-bailey-software;1;English
scott-bailey-software;2;French
fr%%C3%%A9d%%C3%%A9ric-fortier-chouinard-4bb62b162;1;Anglais
fr%%C3%%A9d%%C3%%A9ric-fortier-chouinard-4bb62b162;2;Fran\u00e7ais
jarulselvam;1;Tamil
nikki-van-mulligen-209361103;1;English
nada-al-towaity;1;Arabic
nada-al-towaity;2;English
norbert-p-b03bb9ab;1;German
norbert-p-b03bb9ab;2;English
norbert-p-b03bb9ab;3;Dutch
daniel-moher-535b4251;1;Spanish
daniel-moher-535b4251;2;French
daniel-moher-535b4251;3;English
nicolas-duplessis-874aa07b;1;Fran\u00e7ais
nicolas-duplessis-874aa07b;2;English
monalgosai;1;French
monalgosai;2;English
monalgosai;3;Hindi
denise-mussely-6ba67954;1;Anglais
sund%%C3%%A9e-himburg-a563b6a5;1;Spanish
diego-bedoya-58758375;1;English
diego-bedoya-58758375;2;Spanish
noemie-lavoie-739173206;1;English
noemie-lavoie-739173206;2;French
kenethsedgwick;1;English
kenethsedgwick;2;French
kenethsedgwick;3;SeychellesCreole
norbert-piche-9bb71b82;1;French
norbert-piche-9bb71b82;2;Spanish
albert227;1;English
albert227;2;Mandarin
fran%%C3%%A7oise-lamarche-732548a9;1;Fran\u00e7aisetAnglais
anastasiya-boutko-40a11b12a;1;English
anastasiya-boutko-40a11b12a;2;Russian
jack-kerr-50084831;1;ConversationalJapaneseandChinese(Mandarin)
ghislain-paquette-09775826;1;Moyenanglais(1100-1500)
catherineclark1;1;English
catherineclark1;2;French
pulkit-yadav-15571211a;1;English
pulkit-yadav-15571211a;2;Hindi
pulkit-yadav-15571211a;3;Punjabi
jennaknorman;1;English
jismon-thomas-09b994116;1;English
rajiv-chaudhuri-cpa-ca-5950597;1;Hindi
rajiv-chaudhuri-cpa-ca-5950597;2;Assamese
rajiv-chaudhuri-cpa-ca-5950597;3;Bengali
rajiv-chaudhuri-cpa-ca-5950597;4;English
jean-philippe-hardy-025a0248;1;French
jean-philippe-hardy-025a0248;2;English
jean-philippe-hardy-025a0248;3;Spanish
gabriela-adura;1;Ingl\u00eas
gabriela-adura;2;Espanhol
gabriela-adura;3;Portugu\u00eas
ghyslain-mathieu-0a537a99;1;fran\u00e7ais
ghyslain-mathieu-0a537a99;2;anglais
ian-letourneau-actuaire;1;Fran\u00e7ais
ian-letourneau-actuaire;2;Anglais
ian-letourneau-actuaire;3;Espagnol
ghyslain-loyer-b0467851;1;anglais
kenny-isaac-62549b99;1;English
kenny-isaac-62549b99;2;Yoruba
paulisamrabhathal;1;English
raffi-g;1;English
raffi-g;2;French
raffi-g;3;Armenian
raffi-g;4;Spanish
obada-abidrabbu-433036142;1;Arabic
obada-abidrabbu-433036142;2;English
laura-rodrigues-901a8bb8;1;English
anureet-sidhu-cpa-75b80375;1;English
anureet-sidhu-cpa-75b80375;2;Hindi
anureet-sidhu-cpa-75b80375;3;Punjabi
jabiz-vaziri-38748312;1;Farsi
jabiz-vaziri-38748312;2;English
mbrodin;1;English
mbrodin;2;Russian
mbrodin;3;Ukrainian
ansley-pierce-orencia-4902b0181;1;Tagalog
ansley-pierce-orencia-4902b0181;2;English
christopher-moeller-9145282;1;French
christopher-moeller-9145282;2;Japanese
rosa-riolo-vaccaro-40b34744;1;French
rosa-riolo-vaccaro-40b34744;2;EnglishandItalian
fouadfarraj;1;English
fouadfarraj;2;Arabic
haldan-fawcett-b881158b;1;English
pulkitbhatia;1;English
pulkitbhatia;2;Hindi
pulkitbhatia;3;Punjabi
joseph-tito-15692315;1;Italian
joseph-tito-15692315;2;English
joseph-tito-15692315;3;French
joseph-tito-15692315;4;Arabic
nataliermt;1;French
catherinecuerrier;1;English
catherinecuerrier;2;French
nolan-dezotell-b036a4ba;1;English
jishnu-raj4;1;English
jishnu-raj4;2;Hindi
jishnu-raj4;3;Malayalam
mbss73;1;Portugais
mbss73;2;Anglais
mbss73;3;Fran\u00e7ais
brittany-blais-b22673b3;1;Anglais
brittany-blais-b22673b3;2;Fran\u00e7ais
brittany-blais-b22673b3;3;Espagnol
susanna-khodarahmi-bron;1;English
susanna-khodarahmi-bron;2;French
susanna-khodarahmi-bron;3;Dutch
shawn-bucholtz-5b2527107;1;English
harsh-shah-84286a126;1;English
harsh-shah-84286a126;2;Hindi
harsh-shah-84286a126;3;Gujarati
diego-bautista;1;English
diego-bautista;2;Spanish
campanalerealtor;1;English
harsh-singh-82017286;1;English
harsh-singh-82017286;2;Hindi
harsh-singh-82017286;3;Marathi
svitlana-talashok-747a79a9;1;English
svitlana-talashok-747a79a9;2;Ukrainian
svitlana-talashok-747a79a9;3;Russian
svitlana-talashok-747a79a9;4;French
pratik-vyas-4376a250;1;English
pratik-vyas-4376a250;2;Hindi
pratik-vyas-4376a250;3;Punjabi
pratik-vyas-4376a250;4;Gujarati
faruk-pinar-04bb2292;1;Turkish
faruk-pinar-04bb2292;2;English
faruk-pinar-04bb2292;3;French
marco-heitz-92585655;1;English
marco-heitz-92585655;2;Finnish
norbert-pazdzior;1;Polish
brittany-black-262b3b95;1;French
anureet-randhawa-mba-6bb93265;1;English
anureet-randhawa-mba-6bb93265;2;Punjabi
anureet-randhawa-mba-6bb93265;3;Hindi
alexandre-drouin-b445822b;1;Fran\u00e7ais
alexandre-drouin-b445822b;2;Anglais
faruqaliu;1;English
faruqaliu;2;French
faruqaliu;3;Yoruba
gabrielle-bourque-06a39b147;1;Fran\u00e7ais
gabrielle-bourque-06a39b147;2;Anglais
lexie-o-neill-30932096;1;French
lexie-o-neill-30932096;2;English
noemie-parent-03a0ba46;1;Fran\u00e7ais
noemie-parent-03a0ba46;2;Anglais
ricardo-fonseca-174a1378;1;Portuguese
kelly-stephenson-5b99b280;1;English
joseph-tortolano-baa-it-2a0249b6;1;English
joseph-tortolano-baa-it-2a0249b6;2;French
fr%%C3%%A9d%%C3%%A9ric-fortin-77635291;1;French
fr%%C3%%A9d%%C3%%A9ric-fortin-77635291;2;English
joel-st-hilaire-a82a28111;1;English
joel-st-hilaire-a82a28111;2;French
kenny-hilaire;1;English
kenny-hilaire;2;French
kenny-hilaire;3;Spanish
kenny-hilaire;4;Creole
kenny-hilaire;5;French-based
pratikkalani;1;English
pratikkalani;2;French
pratikkalani;3;Hindi
pratikkalani;4;Gujarati
robert-michaud-8601324b;1;French
harsh-singhi-;1;English
harsh-singhi-;2;Hindi
jishu-wen;1;Chinese
jishu-wen;2;English
jishu-wen;3;Korean
jishu-wen;4;French
mohammedshahinrahman;1;English
mohammedshahinrahman;2;Bangla
faruk-yasin-zengin-09171735;1;Frans\u0131zca
faruk-yasin-zengin-09171735;2;\u0130ngilizce
faruk-yasin-zengin-09171735;3;Chinese
margo-sandy-boruta-1b247a11b;1;English
margo-sandy-boruta-1b247a11b;2;Polish
jishy-kurian-cpa-cga-503485a;1;English
jishy-kurian-cpa-cga-503485a;2;Hindi
jishy-kurian-cpa-cga-503485a;3;Arabic
cameronvandusen;1;English
ghyslain-gemme-013ab0b4;1;Anglais
claudie-lachance-7331b669;1;Fran\u00e7ais
claudie-lachance-7331b669;2;Anglais
claudie-lachance-7331b669;3;Italien
rana-delakeh-4509b3107;1;English
rana-delakeh-4509b3107;2;French
rana-delakeh-4509b3107;3;Persian
cwcartwright;1;English
clair-mann-b95a6729;1;Spanish
clair-mann-b95a6729;2;French
christopher-monk-7761b6117;1;English
rosa-pinheiro-23aa524b;1;French
rosa-pinheiro-23aa524b;2;English
rosa-pinheiro-23aa524b;3;Portuguese
gabrielle-bouchard-52481369;1;Fran\u00e7ais
gabrielle-bouchard-52481369;2;English
mel-wang;1;English
mel-wang;2;Chinese
pam-rendell-06842ab0;1;English
eliciabstewart;1;English
pratikhya-pratikhya-1065572b;1;English
pratikhya-pratikhya-1065572b;2;Hindi
pratikhya-pratikhya-1065572b;3;Oriya
pratikhya-pratikhya-1065572b;4;Bengali
pratikhya-pratikhya-1065572b;5;Tamil
karli-hebert-783205b0;1;SignLanguages
alexandre-dube-pakenham;1;French
alexandre-dube-pakenham;2;English
alexandre-dube-pakenham;3;Spanish
joel-st-hilaire-48b42b13;1;anglais
cwakeham;1;English
cwakeham;2;French
sarab-arora;1;English
diego-cas-647a81198;1;Spanish
diego-cas-647a81198;2;French
allan-bisnar-b96b59132;1;English
anum-k-461b8257;1;English
anum-k-461b8257;2;Urdu
anum-k-461b8257;3;Pashto
nataliepare;1;Fran\u00e7ais
nataliepare;2;Anglais
ghyslain-hubert-3951813b;1;Fran\u00e7ais
ghyslain-hubert-3951813b;2;anglais
marco-leccese-f-pl-71368556;1;French
marco-leccese-f-pl-71368556;2;Italian
gabriel-garzon-68236570;1;English
gabriel-garzon-68236570;2;French
susanna-jiewei-yu-b32594120;1;English
susanna-jiewei-yu-b32594120;2;Mandarin
marianne-helg-02852432;1;French
marianne-helg-02852432;2;English
marianne-helg-02852432;3;Spanish
marianne-helg-02852432;4;German
dueckadam;1;English
dueckadam;2;French
mirkajosifoski;1;Serbian
mirkajosifoski;2;Macedonian
michael-pelletier-5a1b87a8;1;Fran\u00e7ais
michael-pelletier-5a1b87a8;2;Anglais
christopher-milo-7a5b2160;1;English
christopher-milo-7a5b2160;2;French
christopher-milo-7a5b2160;3;Italian
hua-zhang-a5930483;1;English
hua-zhang-a5930483;2;Chinese
sarah-heuninck-1629038a;1;English
alyssa-campbell-17897b135;1;English
simon-richard-65242a80;1;Fran\u00e7ais/French
simon-richard-65242a80;2;Anglais/English
mirko-coronati-78869065;1;Italiano
mirko-coronati-78869065;2;Inglese
kenesha-purrier-05454098;1;English
gregtreadwell;1;English
kenny-hawksworth-872857132;1;English
sunayana-jena-a94027122;1;English
shannon-small-50527689;1;English
ryall-krista-bb7009115;1;English
andrew-trudel-851152b4;1;English
nicolas-dupont-5b5a8659;1;anglais
sunayana-sehgal-b05070bb;1;English
sunayana-sehgal-b05070bb;2;Hindi
sunayana-sehgal-b05070bb;3;Punjabi
mbryan9;1;Spanish
mbryan9;2;French
hydeadam;1;English
camnhu;1;English
camnhu;2;Vietnamese
dnovillo;1;Spanish
dnovillo;2;English
jinyao-guo-76579982;1;English
jinyao-guo-76579982;2;Chinese
jinyao-guo-76579982;3;Cantonese
janver-veneracion-067578141;1;English
janver-veneracion-067578141;2;Spanish
janver-veneracion-067578141;3;Japanese
janver-veneracion-067578141;4;Tagalog
fchretien-1922;1;Fran\u00e7ais/French
fchretien-1922;2;Anglais/English
paulinezampolini;1;Fran\u00e7ais
paulinezampolini;2;Anglais
paulinezampolini;3;Espagnol
anastasios-liakouras-52a21bba;1;English
anastasios-liakouras-52a21bba;2;Greek
jeta-vojkollari-6398751a;1;English
jeta-vojkollari-6398751a;2;Albanian
jeta-vojkollari-6398751a;3;Italian
gabriel-gaudreau-10592416a;1;Fran\u00e7ais
gabriel-gaudreau-10592416a;2;Anglais
aisha-attar-69000396;1;English
aisha-attar-69000396;2;French
